id,Name,lat,long
1155,The Bloom Sukhumvit 71,13.71391492,100.5949521
1156,The Breeze Narathiwas,13.696343,100.5446672
1157,The Cadogan Private Residence,13.74078913,100.5724274
1158,The Capital Ekamai-Thonglor,13.74374052,100.5869636
1159,The Capital Ratchaprarop - Vibha,13.764126,100.5462187
1160,The Classy Ratchadaphisek 19,13.8013889,100.5722763
1161,The Clover,13.7345269,100.5847536
1162,The Coast Bangkok,13.6713805,100.605605
1163,The Complete Narathiwat,13.7033394,100.5401927
1164,The Complete Rajprarop,13.76057752,100.5417123
1165,The Concord,13.74401924,100.5584735
1166,The Crest Park Residences,13.8140121,100.5610031
1167,The Crest Phahonyothin 11,13.78831759,100.5427601
1168,The Crest Sukhumvit 24,13.7292294,100.5660739
1169,The Crest Sukhumvit 34,13.7251152,100.5766215
1170,The Crest Sukhumvit 49,13.7304525,100.5770166
1171,The Cube Chaengwattana,13.88920431,100.5768908
1172,The Cube Nawamin - Ramintra,13.83511221,100.6599718
1173,The Cube Plus Minburi,13.8132454,100.7192027
1174,The Cube Plus Phaholyothin 56,13.93405202,100.6280093
1175,The Cube Pracha Uthit,13.6551169,100.4990545
1176,The Cube Premium Ramintra 34,13.84810582,100.6366321
1177,The Cube Ramkhamhaeng,13.7637791,100.643782
1178,The Cube Station Ramintra 109,13.8151701,100.6985053
1179,The Cube Urban Sthorn - Chan,13.70562635,100.5147047
1180,The Diplomat 39,13.73145333,100.5703785
1181,The Diplomat Sathorn,13.71999657,100.5220817
1182,The Editor Saphan Khwai,13.79420108,100.5494069
1183,The Elegant Ladprao 1,13.81410267,100.5655867
1184,The Emporio Place,13.7229874,100.5670927
1185,The Escape,13.68736052,100.6347082
1186,The ESSE Asoke,13.74323665,100.5615363
1187,The Esse at Singha Complex,13.7481297,100.5643576
1188,The ESSE Sukhumvit 36,13.7242137,100.5777574
1189,The Estate @ Thapra,13.73553758,100.4718594
1190,The Estelle Phrom Phong,13.72861209,100.5712245
1191,The Excel Bearing,13.662677,100.608231
1192,The excel hideaway,13.6644036,100.6089896
1193,The Excel Hideaway Sukhumvit 50,13.70592199,100.5909655
1194,The Excel Ladprao - Sutthisan,13.79140552,100.5922851
1195,The Excel Ratchada 18,13.78215067,100.5830887
1196,The Excel Udomsuk,13.67948247,100.624514
1197,The Executive Regent,13.7053765,100.5440814
1198,THE EXTRO Phayathai-Rangnam,13.76067189,100.5395202
1199,The Fah Aree,13.78236897,100.5424157
1200,The Fine @ River,13.71754142,100.5086268
1201,The FINE Bangkok Thonglor - Ekamai,13.73090345,100.5876085
1202,The Fine by Fine Home Ari 4 - Paholyothin,13.7810345,100.5411475
1203,THE GOLDEN MASTER,13.79723007,100.5700062
1204,The Great Condo Petchkasem 48,13.72129417,100.4409397
1205,The Green 2 @ Sukhumvit 101,13.695487,100.6225883
1206,The Green 3 @ Sukhumvit 101,13.69202833,100.6142497
1207,The Green Place,13.66608747,100.6321382
1208,The Hudson Sathorn 7,13.72148022,100.5338537
1209,The Infinity,13.7231005,100.5291057
1210,The Iris,13.74351233,100.6450244
1211,THE ISSARA LADPRAO,13.8086593,100.5676071
1212,The Key MRT Phetkasem 48,13.71637135,100.4464603
1213,The Key Phahonyothin,13.83627819,100.5800242
1214,The Key Rama 3,13.6894133,100.5043897
1215,The Key Sathorn - Charoenraj,13.70075478,100.5166557
1216,The Key Sathorn - Ratchapruek,13.71292762,100.4656072
1217,The Key Udomsuk,13.67438974,100.6527215
1218,The Key Wutthakat,13.71429624,100.468061
1219,THE KITH Plus Nawamin,13.83500064,100.6571283
1220,The Knight Sukhumvit 107,13.6575675,100.6061263
1221,The Kris Ratchada,13.78719646,100.5724818
1222,The Lakes,13.7335298,100.5604282
1223,The Lanai Sathorn,13.7121543,100.5493956
1224,The Leaf,13.7392625,100.6037406
1225,The Legacy Vibhavadi,13.809696,100.564717
1226,The Legend Saladaeng,13.7256148,100.537334
1227,The Light House,13.7223477,100.5087007
1228,The Light Ladprao,13.8103399,100.5653261
1229,The Light New York,13.6899562,100.604106
1230,The Line Asoke - Ratchada,13.7557494,100.5632598
1231,THE LINE Jatujak - Mochit,13.8058829,100.5565411
1232,THE LINE Phahol - Pradipat,13.7908656,100.5461123
1233,The Line Ratchathewi,13.7521551,100.533363
1234,The Line sukhumvit 101,13.69224366,100.6084566
1235,The Line Sukhumvit 71,13.7153444,100.5943316
1236,THE LINE Wongsawang,13.82896901,100.5261588
1237,The Link Sukhumvit 50,13.706596,100.5981059
1238,The Link Sukhumvit 64,13.6865608,100.6054973
1239,The Link Vano 64,13.68660159,100.6064301
1240,The LIVIN Phetkasem,13.71029404,100.4307781
1241,The Livin Ramkhamhaeng,13.76434788,100.6488841
1242,The Living Tower Sukhumvit 64/1,13.6851494,100.6062558
1243,The Lofts Asoke,13.74681239,100.5623904
1244,The Lofts Ekkamai,13.7183289,100.5876693
1245,The Lofts Sathorn,13.71588653,100.5507366
1246,The Lofts Silom,13.72335476,100.5226026
1247,The Lofts Yennakart,13.7087321,100.5456159
1248,The Log @ Sukhumvit 101/1,13.6859778,100.6351351
1249,The Lumpini 24,13.72266,100.5660665
1250,The Madison,13.7294496,100.5716429
1251,The Maple@Ratchada 19,13.8016176,100.5716932
1252,The Mark Ratchada - Airport Link,13.75508552,100.5612044
1253,The Master Centrium Asoke - Sukhumvit,13.7406578,100.561241
1254,The Master Sathorn Executive,13.7216545,100.5004161
1255,The Met,13.72212642,100.5343221
1256,The Monument Sanampao,13.7694373,100.5404896
1257,The Monument Thong Lo,13.7417312,100.5856003
1258,The Muse,13.6849846,100.6095264
1259,The Muve Pradipat,13.7913058,100.5471938
1260,The Natural Place Suite,13.7225509,100.5469354
1261,The Nest Chula-Samyan,13.7327553,100.5244871
1262,The Nest Ploenchit,13.7463338,100.5495256
1263,The Nest Sukhumvit 22,13.7249124,100.5632811
1264,The Nest Sukhumvit 64,13.68466048,100.6050023
1265,The Next Garden Mix,13.70311774,100.5996018
1266,The Next Garden Suite,13.7035525,100.5993117
1267,The Next Ladprao,13.8002222,100.5831346
1268,The Next Sukhumvit 52,13.7037092,100.5997354
1269,The Niche ID Ladprao 130,13.7716312,100.6304563
1270,The Niche ID Ladprao - Wang Hin,13.8083965,100.5892683
1271,The Niche Citi Ladprao 130,13.7710891,100.6304647
1272,The Niche ID Serithai,13.79758619,100.6950577
1273,The Niche Ladprao 48,13.7961725,100.5885829
1274,The Niche Mono Bangna,13.66482382,100.6373095
1275,The Niche Ratchada - Huay Kwang,13.7789214,100.5711423
1276,The Niche Taksin,13.7269958,100.491072
1277,The Ninth Place,13.6880126,100.6459859
1278,The Oleander,13.7464866,100.5566248
1279,The One Plus D (Phase 3) Hua Mak 12,13.7534071,100.6404093
1280,The One Plus Huamark 20,13.7531265,100.6374388
1281,The One Plus Srinakarin,13.7476377,100.6422074
1282,The origin Ratchada - Ladprao,13.80740348,100.5761906
1283,The Origin Sukhumvit 105,13.6625748,100.6174501
1284,The Oscar Phetkasem 58,13.713895,100.4309313
1285,The Pano Rama 3,13.671706,100.541619
1286,The Parco,13.7090735,100.5421365
1287,The Park Chidlom,13.7475151,100.5448968
1288,The Park Land 1,13.66777365,100.6507216
1289,The Parkland Charan Pinklao,13.77725889,100.4872207
1290,The Parkland Grand Asoke - Phetchaburi,13.74877213,100.5678814
1291,The Parkland Grand Taksin,13.7161269,100.4807026
1292,The Parkland Phetkasem,13.7099744,100.4093947
1293,The Parkland Phetkasem - Thapra,13.72804973,100.4781371
1294,The Parkland Phetkasem 56,13.713884,100.4332846
1295,The Parkland Ratchada - Thapra,13.7101849,100.4788743
1296,The Parkland Ratchada-Wongsawang,13.8288927,100.5274943
1297,The Parkland Srinakarin Lakeside,13.65079462,100.6461326
1298,The Parkland Srinakarin,13.6530734,100.6439341
1299,The Parkland Taksin - Thapra,13.71646392,100.481524
1300,The Peace,13.8148389,100.5724044
1301,The Peak Sukhumvit 15,13.7482282,100.5590206
1302,The Platinum,13.75044246,100.5385693
1303,The Plenary Sathorn,13.7224258,100.4986795
1304,The Point Ladprao 19,13.80801512,100.572903
1305,The Prague Condominium,13.75565352,100.5141212
1306,The President Charan-Yaek Fai Chai Station,13.7554907,100.4688519
1307,The President Phetkasem - Bangkhae,13.7144102,100.4068293
1308,The President Sathorn - Ratchaphruek,13.7206004,100.4587939
1309,The President Sathorn - Ratchaphruek 2,13.7194811,100.4588626
1310,The President Sathorn - Ratchaphruek 3,13.7198259,100.4593427
1311,The President Sukhumvit,13.5847686,100.6090876
1312,The Prime 11,13.74385949,100.5569728
1313,The Prime Suites,13.73270405,100.563028
1314,The Privacy Jatujak,13.8100825,100.5604004
1315,The Privacy Ladprao-Sena,13.8095637,100.5911461
1316,The Privacy Pracha Uthit - Suksawat,13.6616454,100.5027806
1317,The Privacy Rama 9,13.74415708,100.6035553
1318,The Privacy Ratchada - Sutthisan,13.78922975,100.58939
1319,The Privacy Taopoon Interchange,13.81176858,100.5326684
1320,The Privacy Thaphra Interchange,13.73144749,100.4725039
1321,The Private Residence Rajdamri,13.7354879,100.5404591
1322,The Prive Ratchadapisek 19,13.7958671,100.5645194
1323,The Prodigy Condo MRT Bangkhae,13.7131506,100.4264737
1324,The Prop Condominium,13.8961376,100.5658864
1325,The Raffles,13.8014809,100.5812798
1326,The Rajdamri,13.7398117,100.5411494
1327,The Remarkable Soonvijai 2,13.748368,100.5870372
1328,The Reserve - Kasemsan 3,13.7490642,100.5267774
1329,The Reserve 61 Hideaway,13.7295904,100.584314
1330,The Reserve Phahol - Pradipat,13.7902213,100.5474665
1331,The Reserve Sathorn,13.7223938,100.5368877
1332,The Residences At Mandarin Oriental,13.7277746,100.5109658
1333,The Residences at Sindhorn Kempinski Hotel Bangkok,13.7359391,100.5435275
1334,The Residences at The St. Regis Bangkok,13.7217484,100.541245
1335,The Rich Rama 9-Srinakarin,13.73736838,100.6429532
1336,The Rich Sathorn Taksin,13.7198477,100.4934518
1337,The Rise Sukhumvit 39,13.7356405,100.5732369
1338,The Ritz - Carlton Residences at MahaNakhon,13.7236714,100.5279916
1339,The River,13.7210569,100.5108409
1340,The River Side,13.70524299,100.4910852
1341,The Roof Garden On Nut,13.7025322,100.593961
1342,The Room BTS Wongwian Yai,13.7205699,100.4949683
1343,The Room Charoenkrung 30,13.72868874,100.5156127
1344,The Room Phayathai,13.75710892,100.5410589
1345,The Room Rama 4,13.73644285,100.5210696
1346,The Room Ratchada - Ladprao,13.80287158,100.5764097
1347,The Room Sathorn - St.Louis,13.70747084,100.5263921
1348,The Room Sathorn - Taksin,13.7177285,100.483488
1349,The room Sathorn - TanonPun,13.7223959,100.5234961
1350,The Room Sukhumvit 21,13.74377353,100.5613988
1351,The Room Sukhumvit 38,13.716981,100.5799882
1352,The Room Sukhumvit 62,13.6900006,100.6077129
1353,The Room Sukhumvit 64,13.6862001,100.6049005
1354,The Room Sukhumvit 69,13.7145187,100.5929339
1355,The Room Sukhumvit 79,13.7080403,100.6016776
1356,The Royal Maneeya,13.7425892,100.5416925
1357,The Royal Navin Tower,13.7149786,100.5533441
1358,The Saint Residences,13.8114673,100.5608637
1359,The Seed Memories Siam,13.7478805,100.5282783
1360,The Seed Mingle,13.719647,100.5393711
1361,The Seed Musee,13.7253983,100.5709905
1362,The Seed Phaholyothin,13.7868902,100.5478426
1363,The Seed Sathorn - Taksin,13.7234649,100.4963258
1364,The Seed Terre Ratchayothin,13.8303234,100.5697366
1365,The Selected Kaset - Ngamwongwan by L.P.N.,13.8456344,100.5645427
1366,The Series Udomsuk,13.67995079,100.6243501
1367,The Signature by URBANO,13.79296999,100.5483123
1368,The Signature Residence,13.7812669,100.5433865
1369,The Silk Phaholyothin - Aree 2,13.7793826,100.5414484
1370,The Silk Phaholyothin 3,13.7740277,100.541475
1371,The Sky Sukhumvit,13.6751486,100.6113672
1372,The Spirit Srinakarin,13.6748516,100.6477917
1373,The Stage Taopoon Interchange,13.8055791,100.5262873
1374,The Star Estate @ Narathiwas,13.6967683,100.5441358
1375,The Star Estate @ Rama 3,13.674797,100.5349288
1376,The Station Sathorn - Bangrak,13.7131949,100.5142019
1377,The Strand Thonglor,13.7242169,100.5796467
1378,The Surawong,13.7292196,100.5286427
1379,The Teak Bangna - Trad,13.6705784,100.6245709
1380,The Teak Ratchada 19,13.7988648,100.5738796
1381,The Teak Sathorn - Lumpini,13.7182253,100.5510078
1382,The Teak Sukhumvit 39,13.7407022,100.573559
1383,The Tempo Grand Sathorn - Wutthakat,13.7128036,100.4678668
1384,The Tempo Phaholyothin,13.7760393,100.5447044
1385,The Tempo Ratchada,13.7792026,100.5756636
1386,The Tempo Ruamrudee,13.7392675,100.5506248
1387,The Treasure Silom,13.7237344,100.5234529
1388,The Tree Bang Po Station,13.8081094,100.5221098
1389,The Tree Charan Bang Phlat,13.8002112,100.5074966
1390,The Tree Charansanitwong 30,13.7587398,100.4696572
1391,The Tree Condo Ladprao,13.8044943,100.5906353
1392,The Tree Interchange,13.8055102,100.5252806
1393,THE TREE Ladprao 15,13.8154156,100.572227
1394,The Tree Onnut Station,13.701763,100.6002727
1395,The Tree Privata,13.80085432,100.5197843
1396,The Tree RIO,13.8002112,100.5074966
1397,The Tree Sukhumvit 64,13.6869077,100.606809
1398,The Tree Sukhumvit 71 - Ekamai,13.7407572,100.599806
1399,The Trendy Condominium,13.741023,100.5576678
1400,The Trio Garden,13.7004049,100.6452083
1401,The Trust Residence Nuanchan,13.831272,100.6372618
1402,The Trust Residence Pinklao,13.7854311,100.4697343
1403,The Trust Residence Ratchada - Rama 3,13.694492,100.5360132
1404,The Unique 19,13.8018267,100.5722311
1405,The unique Kaset Nawamin,13.8323682,100.6254352
1406,The Unique Ladprao 10,13.8089455,100.5653831
1407,The Unique Ladprao 26,13.8056096,100.5730914
1408,The Unique Ratchada 19,13.8018267,100.5722311
1409,The Unique Sukhumvit 62/1,13.6919108,100.6032697
1410,The Vertical Aree,13.7786009,100.5424045
1411,The Village Condominium,13.6684562,100.6169284
1412,The Viva Condo Petchkasem 68,13.7120936,100.4167132
1413,The Waterford Diamond,13.7267046,100.573286
1414,The Waterford Park Sukhumvit 53,13.7308304,100.5782788
1415,The Waterford Rama 4,13.7083618,100.592771
1416,The Waterford Royal Suit Senanikom,13.8332338,100.578915
1417,The Waterford Sukhumvit 50,13.7067861,100.5930425
1418,The Wellington,13.6054428,100.6118511
1419,The Winning Tower,13.7313662,100.5980384
1420,The XXXIX by Sansiri,13.7323769,100.5705673
1421,The Zest Ladprao,13.8103253,100.5671253
1422,Thepleela Condo Town,13.766004,100.6123156
1423,Thew River Place,13.7770327,100.4974391
1424,Thonglor Tower,13.736348,100.583045
1425,Thru Thonglor,13.7441683,100.585446
1426,Tidy Deluxe Sukhumvit 34,13.7250602,100.5748029
1427,Tidy Thonglor,13.7357179,100.5815031
1428,Top View Tower,13.7247277,100.5817776
1429,Totnes Kaset - Nawamin,13.8317985,100.6209159
1430,Tourmaline Gold Sathorn - Taksin,13.7227571,100.5020421
1431,Tower Park,13.74776,100.555163
1432,Town Plus Kaset-Navamin,13.8207474,100.6366318
1433,Trapezo Sukhumvit 16,13.7257848,100.5619664
1434,Tree Condo Ekamai,13.7161658,100.5830311
1435,Tree Condo Ladprao 27,13.8043938,100.5782177
1436,Tree Condo Sukhumvit 42,13.7151258,100.5877522
1437,Tree Condo Sukhumvit 50,13.7044495,100.5994861
1438,Tree Condo Sukhumvit 52,13.70280487,100.6004277
1439,Tree Condo LUXE Sukhumvit 52,13.7024654,100.600148
1440,Tridhos City Marina,13.70852613,100.4965201
1441,TRIPLE Y RESIDENCE,13.7348476,100.5283725
1442,Tristan,13.7353358,100.5735197
1443,U Delight @ Bang Sue Station,13.8117112,100.5339134
1444,U Delight @ Bangson Station,13.8177712,100.5323636
1445,U Delight @ Huamak Station,13.75113216,100.6374922
1446,U Delight @ Huay Kwang Station,13.7722715,100.579785
1447,U Delight @ Jatujak Station,13.7984223,100.5562869
1448,U Delight @ Onnut Station,13.7110497,100.60388
1449,U Delight @Talat Phlu Station,13.70971054,100.4789961
1450,U Delight 2 @ Bang Sue Station,13.8190097,100.5361542
1451,U Delight 3 Prachachuen - Bang Sue,13.8250912,100.5369639
1452,U Delight Ratchavibha,13.8387093,100.5587316
1453,U Delight Residence Pattanakarn-Thonglor,13.7397173,100.602549
1454,U Delight Residence Riverfront Rama 3,13.67449949,100.5322115
1455,UNIO Charan 3,13.73203155,100.4672297
1456,Unio Rama 2 Thakham,13.6615904,100.4440255
1457,Unio Ramkhamhaeng - Serithai,13.7769756,100.6627664
1458,Unity Tower,13.6787298,100.6249059
1459,Up Ekamai,13.73905194,100.5886792
1460,Urbana Langsuan,13.7396277,100.5435138
1461,Urbana Sathorn,13.7228904,100.5360792
1462,Urbana Sukhumvit 15,13.7448332,100.5586255
1463,Urbano Absolute Sathon - Taksin,13.7209126,100.5070536
1464,Urbano Rajavithi,13.7839954,100.4963643
1465,Urbitia Thong Lo,13.7226096,100.5768695
1466,Vantage Ratchavipa,13.8307313,100.5601495
1467,Venio Sukhumvit 10,13.7348348,100.5570111
1468,Vento Condo Kaset - Navamin,13.8276678,100.6212367
1469,Veranda Residence,13.7443315,100.5983106
1470,Vertiq,13.73228115,100.5256498
1471,Via 31,13.7393359,100.5683844
1472,Via 49,13.730289,100.5758679
1473,Via Botani,13.7315763,100.5748823
1474,Vibhavadi Suite,13.810606,100.5635249
1475,Vibhavadi View,13.804831,100.5651013
1476,Villa Asoke,13.7483867,100.5617193
1477,Villa Chaya,13.7711037,100.6140759
1478,Villa Lasalle,13.6601525,100.6112504
1479,Villa Rachakhru,13.775981,100.5418603
1480,Villa Rachatewi,13.7542514,100.5326706
1481,Villa Sathorn,13.7213758,100.5042473
1482,Vincente Sukhumvit 49,13.7377304,100.5746314
1483,Vinn Sukhumvit 46,13.7138231,100.5904568
1484,Vino ratchada 32,13.818889,100.580862
1485,Vittorio,13.73085733,100.5710502
1486,Vivid Tower,13.732519,100.638493
1487,Von Napa Sukhumvit 38,13.7230414,100.5789697
1488,Voque Sukhumvit 16,13.727973,100.5607914
1489,Voque Sukhumvit 31,13.7420036,100.5667331
1490,Vtara Sukhumvit 36,13.7173332,100.5762944
1491,W.P. Central Condominium,13.8136901,100.564995
1492,Walden Asoke,13.7387031,100.5652052
1493,Wang Kasem Condo Town,13.704369,100.3842839
1494,Wanghin Condominium,13.8314385,100.5925212
1495,Waranya Place,13.8110739,100.5935759
1496,Wattana Suite,13.743686,100.5586546
1497,Watthana Heights,13.7402947,100.5612996
1498,We Condo Ekkamai - Ramindra,13.8473067,100.6403352
1499,Wealth Garden Family House,13.8097776,100.6111585
1500,Whizdom @ Punnawithi Station,13.68956595,100.6070438
1501,Whizdom 101,13.6857013,100.6110907
1502,Whizdom Avenue Ratchada - Ladprao,13.805165,100.5742029
1503,Whizdom Connect Sukhumvit,13.6863144,100.6124311
1504,Whizdom Essence,13.6858651,100.6124473
1505,Whizdom Inspire Sukhumvit,13.6852595,100.6120745
1506,Whizdom Station Ratchada - Thapra,13.71371812,100.4780482
1507,Wilshire,13.7282011,100.5650204
1508,Wind Ratchayothin,13.82853929,100.5666329
1509,Wind Sukhumvit 23,13.7397985,100.5644289
1510,Windsor Tower,13.7324854,100.5641097
1511,Wire Ratchada 19,13.8006924,100.5734358
1512,Wish @ Samyan,13.732188,100.5265177
1513,Wish @ Siam,13.7514148,100.5280989
1514,Wish Signature Midtown Siam,13.7514715,100.5345113
1515,Wittayu Complex,13.7486926,100.5492755
1516,Wongwaen Complex,13.66598881,100.4078754
1517,WYNE Sukhumvit,13.7128516,100.5942398
1518,Wynn Condo Phahon Yothin 52,13.8949828,100.6119467
1519,XT Ekkamai,13.7337829,100.5869721
1520,XT Huaikhwang,13.7804854,100.5750597
1521,XT Phayathai,13.7572349,100.5388489
1522,XVI The Sixteenth Condominum,13.7251016,100.5617975
1523,Yada Residential,13.7378103,100.5731879
1524,Yong Charoen Complex,13.69338197,100.6385534
1525,You 2 Condo @ Yak Kaset,13.8363741,100.5822144
1526,Z 2 Condominium,13.81020711,100.5667672
1527,Zenith Place @ Huay Kwang,13.7771558,100.5792757
1528,Ideo Mobi Phayathai,13.759109,100.532878
